code,code_name,ipoDate,outDate,type,status
sh.688063,派能科技,2020-12-30,,1,1
sh.688065,凯赛生物,2020-08-12,,1,1
sh.688066,航天宏图,2019-07-22,,1,1
sh.688067,爱威科技,2021-06-16,,1,1
sh.688068,热景生物,2019-09-30,,1,1
sh.688069,德林海,2020-07-22,,1,1
sh.688070,纵横股份,2021-02-10,,1,1
sh.688071,华依科技,2021-07-29,,1,1
sh.688072,拓荆科技,2022-04-20,,1,1
sh.688073,毕得医药,2022-10-11,,1,1
sh.688075,安旭生物,2021-11-18,,1,1
sh.688076,诺泰生物,2021-05-20,,1,1
sh.688077,大地熊,2020-07-22,,1,1
sh.688078,龙软科技,2019-12-30,,1,1
sh.688079,美迪凯,2021-03-02,,1,1
sh.688080,映翰通,2020-02-12,,1,1
sh.688081,兴图新科,2020-01-06,,1,1
sh.688082,盛美上海,2021-11-18,,1,1
sh.688083,中望软件,2021-03-11,,1,1
sh.688084,晶品特装,2022-12-08,,1,1
sh.688085,三友医疗,2020-04-09,,1,1
sh.688086,退市紫晶,2020-02-26,2023-07-07,1,0
sh.688087,英科再生,2021-07-09,,1,1
sh.688088,虹软科技,2019-07-22,,1,1
sh.688089,嘉必优,2019-12-19,,1,1
sh.688090,瑞松科技,2020-02-17,,1,1
sh.688091,上海谊众,2021-09-09,,1,1
sh.688092,爱科科技,2021-03-19,,1,1
sh.688093,世华科技,2020-09-30,,1,1
sh.688095,福昕软件,2020-09-08,,1,1
sh.688096,京源环保,2020-04-09,,1,1
sh.688097,博众精工,2021-05-12,,1,1
sh.688098,申联生物,2019-10-28,,1,1
sh.688099,晶晨股份,2019-08-08,,1,1
sh.688100,威胜信息,2020-01-21,,1,1
sh.688101,三达膜,2019-11-15,,1,1
sh.688102,斯瑞新材,2022-03-16,,1,1
sh.688103,国力股份,2021-09-10,,1,1
sh.688105,诺唯赞,2021-11-15,,1,1
sh.688106,金宏气体,2020-06-16,,1,1
sh.688107,安路科技,2021-11-12,,1,1
sh.688108,赛诺医疗,2019-10-30,,1,1
sh.688109,品茗科技,2021-03-30,,1,1
sh.688110,东芯股份,2021-12-10,,1,1
sh.688111,金山办公,2019-11-18,,1,1
sh.688112,鼎阳科技,2021-12-01,,1,1
sh.688113,联测科技,2021-05-06,,1,1
sh.688114,华大智造,2022-09-09,,1,1
sh.688115,思林杰,2022-03-14,,1,1
sh.688116,天奈科技,2019-09-25,,1,1
sh.688117,圣诺生物,2021-06-03,,1,1
sh.688118,普元信息,2019-12-04,,1,1
sh.688119,中钢洛耐,2022-06-06,,1,1
sh.688120,华海清科,2022-06-08,,1,1
sh.688121,卓然股份,2021-09-06,,1,1
sh.688122,西部超导,2019-07-22,,1,1
sh.688123,聚辰股份,2019-12-23,,1,1
sh.688125,安达智能,2022-04-15,,1,1
sh.688126,沪硅产业,2020-04-20,,1,1
sh.688127,蓝特光学,2020-09-21,,1,1
sh.688128,中国电研,2019-11-05,,1,1
sh.688129,东来技术,2020-10-23,,1,1
sh.688130,晶华微,2022-07-29,,1,1
sh.688131,皓元医药,2021-06-08,,1,1
sh.688132,邦彦技术,2022-09-23,,1,1
sh.688133,泰坦科技,2020-10-30,,1,1
sh.688135,利扬芯片,2020-11-11,,1,1
sh.688136,科兴制药,2020-12-14,,1,1
sh.688137,近岸蛋白,2022-09-29,,1,1
sh.688138,清溢光电,2019-11-20,,1,1
sh.688139,海尔生物,2019-10-25,,1,1
sh.688141,杰华特,2022-12-23,,1,1
sh.688143,长盈通,2022-12-12,,1,1
sh.688146,中船特气,2023-04-21,,1,1
sh.688147,微导纳米,2022-12-23,,1,1
sh.688148,芳源股份,2021-08-06,,1,1
sh.688150,莱特光电,2022-03-18,,1,1
sh.688151,华强科技,2021-12-06,,1,1
sh.688152,麒麟信安,2022-10-28,,1,1
sh.688153,唯捷创芯,2022-04-12,,1,1
sh.688155,先惠技术,2020-08-11,,1,1
sh.688156,路德环境,2020-09-22,,1,1
sh.688157,松井股份,2020-06-09,,1,1
sh.688158,优刻得,2020-01-20,,1,1
sh.688159,有方科技,2020-01-23,,1,1
sh.688160,步科股份,2020-11-12,,1,1
sh.688161,威高骨科,2021-06-30,,1,1
sh.688162,巨一科技,2021-11-10,,1,1
sh.688163,赛伦生物,2022-03-11,,1,1
sh.688165,埃夫特,2020-07-15,,1,1
sh.688166,博瑞医药,2019-11-08,,1,1
sh.688167,炬光科技,2021-12-24,,1,1
sh.688168,安博通,2019-09-06,,1,1
sh.688169,石头科技,2020-02-21,,1,1
sh.688170,德龙激光,2022-04-29,,1,1
sh.688171,纬德信息,2022-01-27,,1,1
sh.688172,燕东微,2022-12-16,,1,1
sh.688173,希荻微,2022-01-21,,1,1
sh.688175,高凌信息,2022-03-15,,1,1
sh.688176,亚虹医药,2022-01-07,,1,1
sh.688177,百奥泰,2020-02-21,,1,1
sh.688178,万德斯,2020-01-14,,1,1
sh.688179,阿拉丁,2020-10-26,,1,1
sh.688180,君实生物,2020-07-15,,1,1
sh.688181,八亿时空,2020-01-06,,1,1
sh.688182,灿勤科技,2021-11-16,,1,1
sh.688183,生益电子,2021-02-25,,1,1
sh.688184,帕瓦股份,2022-09-19,,1,1
sh.688185,康希诺,2020-08-13,,1,1
sh.688186,广大特材,2020-02-11,,1,1
sh.688187,时代电气,2021-09-07,,1,1
sh.688188,柏楚电子,2019-08-08,,1,1
sh.688189,南新制药,2020-03-26,,1,1
sh.688190,云路股份,2021-11-26,,1,1
sh.688191,智洋创新,2021-04-08,,1,1
sh.688192,迪哲医药,2021-12-10,,1,1
sh.688193,仁度生物,2022-03-30,,1,1
sh.688195,腾景科技,2021-03-26,,1,1
sh.688196,卓越新能,2019-11-21,,1,1
sh.688197,首药控股,2022-03-23,,1,1
sh.688198,佰仁医疗,2019-12-09,,1,1
sh.688199,久日新材,2019-11-05,,1,1
sh.688200,华峰测控,2020-02-18,,1,1
sh.688201,信安世纪,2021-04-21,,1,1
sh.688202,美迪西,2019-11-05,,1,1
sh.688203,海正生材,2022-08-16,,1,1
sh.688205,德科立,2022-08-09,,1,1
sh.688206,概伦电子,2021-12-28,,1,1
sh.688207,格灵深瞳,2022-03-17,,1,1
sh.688208,道通科技,2020-02-13,,1,1
sh.688209,英集芯,2022-04-19,,1,1
sh.688210,统联精密,2021-12-27,,1,1
sh.688211,中科微至,2021-10-26,,1,1
sh.688212,澳华内镜,2021-11-15,,1,1
sh.688213,思特威,2022-05-20,,1,1
sh.688215,瑞晟智能,2020-08-28,,1,1
sh.688216,气派科技,2021-06-23,,1,1
sh.688217,睿昂基因,2021-05-17,,1,1
sh.688218,江苏北人,2019-12-11,,1,1
sh.688219,会通股份,2020-11-18,,1,1
sh.688220,翱捷科技,2022-01-14,,1,1
sh.688221,前沿生物,2020-10-28,,1,1
sh.688222,成都先导,2020-04-16,,1,1
sh.688223,晶科能源,2022-01-26,,1,1
sh.688225,亚信安全,2022-02-09,,1,1
sh.688226,威腾电气,2021-07-07,,1,1
sh.688227,品高股份,2021-12-30,,1,1
sh.688228,开普云,2020-03-27,,1,1
sh.688229,博睿数据,2020-08-17,,1,1
sh.688230,芯导科技,2021-12-01,,1,1
sh.688231,隆达股份,2022-07-22,,1,1
sh.688232,新点软件,2021-11-17,,1,1
sh.688233,神工股份,2020-02-21,,1,1
sh.688234,天岳先进,2022-01-12,,1,1
sh.688235,百济神州,2021-12-15,,1,1
sh.688236,春立医疗,2021-12-30,,1,1
sh.688237,超卓航科,2022-07-01,,1,1
sh.688238,和元生物,2022-03-22,,1,1
sh.688239,航宇科技,2021-07-05,,1,1
sh.688244,永信至诚,2022-10-19,,1,1
sh.688246,嘉和美康,2021-12-14,,1,1
sh.688247,宣泰医药,2022-08-25,,1,1
sh.688248,南网科技,2021-12-22,,1,1
sh.688249,晶合集成,2023-05-05,,1,1
sh.688251,井松智能,2022-06-06,,1,1
sh.688252,天德钰,2022-09-27,,1,1
sh.688253,英诺特,2022-07-28,,1,1
sh.688255,凯尔达,2021-10-25,,1,1
sh.688256,寒武纪,2020-07-20,,1,1
sh.688257,新锐股份,2021-10-27,,1,1
sh.688258,卓易信息,2019-12-09,,1,1
sh.688259,创耀科技,2022-01-12,,1,1
sh.688260,昀冢科技,2021-04-06,,1,1
sh.688261,东微半导,2022-02-10,,1,1
sh.688262,国芯科技,2022-01-06,,1,1
sh.688265,南模生物,2021-12-28,,1,1
sh.688266,泽璟制药,2020-01-23,,1,1
sh.688267,中触媒,2022-02-16,,1,1
sh.688268,华特气体,2019-12-26,,1,1
sh.688269,凯立新材,2021-06-09,,1,1
sh.688270,臻镭科技,2022-01-27,,1,1
sh.688271,联影医疗,2022-08-22,,1,1
sh.688272,富吉瑞,2021-10-18,,1,1
sh.688273,麦澜德,2022-08-11,,1,1
sh.688275,万润新能,2022-09-29,,1,1
sh.688276,百克生物,2021-06-25,,1,1
sh.688277,天智航,2020-07-07,,1,1
sh.688278,特宝生物,2020-01-17,,1,1
sh.688279,峰岹科技,2022-04-20,,1,1
sh.688280,精进电动,2021-10-27,,1,1
sh.688281,华秦科技,2022-03-07,,1,1
sh.688282,*ST导航,2022-03-18,,1,1
sh.688283,坤恒顺维,2022-02-15,,1,1
sh.688285,高铁电气,2021-10-20,,1,1
sh.688286,敏芯股份,2020-08-10,,1,1
sh.688287,ST观典,2022-05-25,,1,1
sh.688288,鸿泉物联,2019-11-06,,1,1
sh.688289,圣湘生物,2020-08-28,,1,1
sh.688290,景业智能,2022-04-29,,1,1
sh.688291,金橙子,2022-10-26,,1,1
sh.688292,浩瀚深度,2022-08-18,,1,1
sh.688293,奥浦迈,2022-09-02,,1,1
sh.688295,中复神鹰,2022-04-06,,1,1
sh.688296,和达科技,2021-07-27,,1,1
sh.688297,中无人机,2022-06-29,,1,1
sh.688298,东方生物,2020-02-05,,1,1
sh.688299,长阳科技,2019-11-06,,1,1
sh.688300,联瑞新材,2019-11-15,,1,1
sh.688301,奕瑞科技,2020-09-18,,1,1
sh.688302,海创药业,2022-04-12,,1,1
sh.688303,大全能源,2021-07-22,,1,1
sh.688305,科德数控,2021-07-09,,1,1
sh.688306,均普智能,2022-03-22,,1,1
sh.688307,中润光学,2023-02-16,,1,1
sh.688308,欧科亿,2020-12-10,,1,1
sh.688309,恒誉环保,2020-07-14,,1,1
sh.688310,迈得医疗,2019-12-03,,1,1
sh.688311,盟升电子,2020-07-31,,1,1
sh.688312,燕麦科技,2020-06-08,,1,1
sh.688313,仕佳光子,2020-08-12,,1,1
sh.688314,康拓医疗,2021-05-18,,1,1
sh.688315,诺禾致源,2021-04-13,,1,1
sh.688316,青云科技,2021-03-16,,1,1
sh.688317,之江生物,2021-01-18,,1,1
sh.688318,财富趋势,2020-04-27,,1,1
sh.688319,欧林生物,2021-06-08,,1,1
sh.688320,禾川科技,2022-04-28,,1,1
sh.688321,微芯生物,2019-08-12,,1,1
sh.688322,奥比中光,2022-07-07,,1,1
sh.688323,瑞华泰,2021-04-28,,1,1
sh.688325,赛微微电,2022-04-22,,1,1
sh.688326,经纬恒润,2022-04-19,,1,1
sh.688327,云从科技,2022-05-27,,1,1
sh.688328,深科达,2021-03-09,,1,1
sh.688329,艾隆科技,2021-03-29,,1,1
sh.688330,宏力达,2020-10-15,,1,1
sh.688331,荣昌生物,2022-03-31,,1,1
sh.688332,中科蓝讯,2022-07-15,,1,1
sh.688333,铂力特,2019-07-22,,1,1
sh.688334,西高院,2023-06-19,,1,1
sh.688335,复洁环保,2020-08-17,,1,1
sh.688336,三生国健,2020-07-22,,1,1
sh.688337,普源精电,2022-04-08,,1,1
sh.688338,赛科希德,2020-08-06,,1,1
sh.688339,亿华通,2020-08-10,,1,1
sh.688343,云天励飞,2023-04-04,,1,1
sh.688345,博力威,2021-06-11,,1,1
sh.688347,华虹公司,2023-08-07,,1,1
sh.688348,昱能科技,2022-06-08,,1,1
sh.688349,三一重能,2022-06-22,,1,1
sh.688350,富淼科技,2021-01-28,,1,1
sh.688351,微电生理,2022-08-31,,1,1
sh.688352,颀中科技,2023-04-20,,1,1
sh.688353,华盛锂电,2022-07-13,,1,1
sh.688355,明志科技,2021-05-12,,1,1
sh.688356,键凯科技,2020-08-26,,1,1
sh.688357,建龙微纳,2019-12-04,,1,1
sh.688358,祥生医疗,2019-12-03,,1,1
sh.688359,三孚新科,2021-05-21,,1,1
sh.688360,德马科技,2020-06-02,,1,1
sh.688361,中科飞测,2023-05-19,,1,1
sh.688362,甬矽电子,2022-11-16,,1,1
sh.688363,华熙生物,2019-11-06,,1,1
sh.688365,光云科技,2020-04-29,,1,1
sh.688366,昊海生科,2019-10-30,,1,1
sh.688367,工大高科,2021-06-28,,1,1
sh.688368,晶丰明源,2019-10-14,,1,1
sh.688369,致远互联,2019-10-31,,1,1
sh.688370,丛麟科技,2022-08-25,,1,1
sh.688371,菲沃泰,2022-08-02,,1,1
sh.688372,伟测科技,2022-10-26,,1,1
sh.688373,盟科药业,2022-08-05,,1,1
sh.688375,国博电子,2022-07-22,,1,1
sh.688376,美埃科技,2022-11-18,,1,1
sh.688377,迪威尔,2020-07-08,,1,1
sh.688378,奥来德,2020-09-03,,1,1
sh.688379,华光新材,2020-08-19,,1,1
sh.688380,中微半导,2022-08-05,,1,1
sh.688381,帝奥微,2022-08-23,,1,1
sh.688382,益方生物,2022-07-25,,1,1
sh.688383,新益昌,2021-04-28,,1,1
sh.688385,复旦微电,2021-08-04,,1,1
sh.688386,泛亚微透,2020-10-16,,1,1
sh.688387,信科移动,2022-09-26,,1,1
sh.688388,嘉元科技,2019-07-22,,1,1
sh.688389,普门科技,2019-11-05,,1,1
sh.688390,固德威,2020-09-04,,1,1
sh.688391,钜泉科技,2022-09-13,,1,1
sh.688392,骄成超声,2022-09-27,,1,1
sh.688393,安必平,2020-08-20,,1,1
sh.688395,正弦电气,2021-04-29,,1,1
sh.688396,华润微,2020-02-27,,1,1
sh.688398,赛特新材,2020-02-11,,1,1
sh.688399,硕世生物,2019-12-05,,1,1
sh.688400,凌云光,2022-07-06,,1,1
sh.688401,路维光电,2022-08-17,,1,1
sh.688403,汇成股份,2022-08-18,,1,1
sh.688408,中信博,2020-08-28,,1,1
sh.688409,富创精密,2022-10-10,,1,1
sh.688410,山外山,2022-12-26,,1,1
sh.688411,海博思创,2025-01-27,,1,1
sh.688416,恒烁股份,2022-08-29,,1,1
sh.688418,震有科技,2020-07-22,,1,1
sh.688419,耐科装备,2022-11-07,,1,1
sh.688420,美腾科技,2022-12-09,,1,1
sh.688425,铁建重工,2021-06-22,,1,1
sh.688426,康为世纪,2022-10-25,,1,1
sh.688428,诺诚健华,2022-09-21,,1,1
sh.688429,时创能源,2023-06-29,,1,1
sh.688432,有研硅,2022-11-10,,1,1
sh.688433,华曙高科,2023-04-17,,1,1
sh.688435,英方软件,2023-01-19,,1,1
sh.688439,振华风光,2022-08-26,,1,1
sh.688443,智翔金泰,2023-06-20,,1,1
sh.688448,磁谷科技,2022-09-21,,1,1
sh.688449,联芸科技,2024-11-29,,1,1
sh.688450,光格科技,2023-07-24,,1,1
sh.688455,科捷智能,2022-09-15,,1,1
sh.688456,有研粉材,2021-03-17,,1,1
sh.688458,美芯晟,2023-05-22,,1,1
sh.688459,哈铁科技,2022-10-12,,1,1
sh.688466,金科环境,2020-05-08,,1,1
sh.688468,科美诊断,2021-04-09,,1,1
sh.688469,芯联集成,2023-05-10,,1,1
sh.688472,阿特斯,2023-06-09,,1,1
sh.688475,萤石网络,2022-12-28,,1,1
sh.688478,晶升股份,2023-04-24,,1,1
sh.688479,友车科技,2023-05-11,,1,1
sh.688480,赛恩斯,2022-11-25,,1,1
sh.688484,南芯科技,2023-04-07,,1,1
sh.688485,九州一轨,2023-01-18,,1,1
sh.688486,龙迅股份,2023-02-21,,1,1
sh.688488,艾迪药业,2020-07-20,,1,1
sh.688489,三未信安,2022-12-02,,1,1
sh.688496,清越科技,2022-12-28,,1,1
sh.688498,源杰科技,2022-12-21,,1,1
sh.688499,利元亨,2021-07-01,,1,1
sh.688500,慧辰股份,2020-07-16,,1,1
sh.688501,青达环保,2021-07-16,,1,1
sh.688502,茂莱光学,2023-03-09,,1,1
sh.688503,聚和材料,2022-12-09,,1,1
sh.688505,复旦张江,2020-06-19,,1,1
sh.688506,百利天恒,2023-01-06,,1,1
sh.688507,索辰科技,2023-04-18,,1,1
sh.688508,芯朋微,2020-07-22,,1,1
sh.688509,正元地信,2021-07-30,,1,1
sh.688510,航亚科技,2020-12-16,,1,1
sh.688511,天微电子,2021-07-30,,1,1
sh.688512,慧智微,2023-05-16,,1,1
sh.688513,苑东生物,2020-09-02,,1,1
sh.688515,裕太微,2023-02-10,,1,1
sh.688516,奥特维,2020-05-21,,1,1
sh.688517,金冠电气,2021-06-18,,1,1
sh.688518,联赢激光,2020-06-22,,1,1
sh.688519,南亚新材,2020-08-18,,1,1
sh.688520,神州细胞,2020-06-22,,1,1
sh.688521,芯原股份,2020-08-18,,1,1
sh.688522,纳睿雷达,2023-03-01,,1,1
sh.688523,航天环宇,2023-06-02,,1,1
sh.688525,佰维存储,2022-12-30,,1,1
sh.688526,科前生物,2020-09-22,,1,1
sh.688528,秦川物联,2020-07-01,,1,1
sh.688529,豪森智能,2020-11-09,,1,1
sh.688530,欧莱新材,2024-05-09,,1,1
sh.688531,日联科技,2023-03-31,,1,1
sh.688533,上声电子,2021-04-19,,1,1
sh.688535,华海诚科,2023-04-04,,1,1
sh.688536,思瑞浦,2020-09-21,,1,1
sh.688538,和辉光电,2021-05-28,,1,1
sh.688539,高华科技,2023-04-18,,1,1
sh.688543,国科军工,2023-06-21,,1,1
sh.688545,兴福电子,2025-01-22,,1,1
sh.688548,广钢气体,2023-08-15,,1,1
sh.688549,中巨芯,2023-09-08,,1,1
sh.688550,瑞联新材,2020-09-02,,1,1
sh.688551,科威尔,2020-09-10,,1,1
sh.688552,航天南湖,2023-05-18,,1,1
sh.688553,汇宇制药,2021-10-26,,1,1
sh.688555,退市泽达,2020-06-23,2023-07-07,1,0
sh.688556,高测股份,2020-08-07,,1,1
sh.688557,兰剑智能,2020-12-02,,1,1
sh.688558,国盛智科,2020-06-30,,1,1
sh.688559,海目星,2020-09-09,,1,1
sh.688560,明冠新材,2020-12-24,,1,1
sh.688561,奇安信,2020-07-22,,1,1
sh.688562,航天软件,2023-05-24,,1,1
sh.688563,航材股份,2023-07-19,,1,1
sh.688565,力源科技,2021-05-13,,1,1
sh.688566,吉贝尔,2020-05-18,,1,1
sh.688567,孚能科技,2020-07-17,,1,1
sh.688568,中科星图,2020-07-08,,1,1
sh.688569,铁科轨道,2020-08-31,,1,1
sh.688570,天玛智控,2023-06-05,,1,1
sh.688571,杭华股份,2020-12-11,,1,1
sh.688573,信宇人,2023-08-17,,1,1
sh.688575,亚辉龙,2021-05-17,,1,1
sh.688576,西山科技,2023-06-06,,1,1
sh.688577,浙海德曼,2020-09-16,,1,1
sh.688578,艾力斯,2020-12-02,,1,1
sh.688579,山大地纬,2020-07-17,,1,1
sh.688580,伟思医疗,2020-07-21,,1,1
sh.688581,安杰思,2023-05-19,,1,1
sh.688582,芯动联科,2023-06-30,,1,1
sh.688583,思看科技,2025-01-15,,1,1
sh.688584,上海合晶,2024-02-08,,1,1
sh.688585,上纬新材,2020-09-28,,1,1
sh.688586,江航装备,2020-07-31,,1,1
sh.688588,凌志软件,2020-05-11,,1,1
sh.688589,力合微,2020-07-22,,1,1
sh.688590,新致软件,2020-12-07,,1,1
sh.688591,泰凌微,2023-08-25,,1,1
sh.688592,司南导航,2023-08-16,,1,1
sh.688593,新相微,2023-06-01,,1,1
sh.688595,芯海科技,2020-09-28,,1,1
sh.688596,正帆科技,2020-08-20,,1,1
sh.688597,煜邦电力,2021-06-17,,1,1
sh.688598,金博股份,2020-05-18,,1,1
sh.688599,天合光能,2020-06-10,,1,1
sh.688600,皖仪科技,2020-07-03,,1,1
sh.688601,力芯微,2021-06-28,,1,1
sh.688602,康鹏科技,2023-07-20,,1,1
sh.688603,天承科技,2023-07-10,,1,1
sh.688605,先锋精科,2024-12-12,,1,1
sh.688606,奥泰生物,2021-03-25,,1,1
sh.688607,康众医疗,2021-02-01,,1,1
sh.688608,恒玄科技,2020-12-16,,1,1
sh.688609,九联科技,2021-03-23,,1,1
sh.688610,埃科光电,2023-07-19,,1,1
sh.688611,杭州柯林,2021-04-12,,1,1
sh.688612,威迈斯,2023-07-26,,1,1
sh.688613,奥精医疗,2021-05-21,,1,1
sh.688615,合合信息,2024-09-26,,1,1
sh.688616,西力科技,2021-03-18,,1,1
sh.688617,惠泰医疗,2021-01-07,,1,1
sh.688618,三旺通信,2020-12-30,,1,1
sh.688619,罗普特,2021-02-23,,1,1
sh.688620,安凯微,2023-06-27,,1,1
sh.688621,阳光诺和,2021-06-21,,1,1
sh.688622,禾信仪器,2021-09-13,,1,1
sh.688623,双元科技,2023-06-08,,1,1
sh.688625,呈和科技,2021-06-07,,1,1
sh.688626,翔宇医疗,2021-03-31,,1,1
sh.688627,精智达,2023-07-18,,1,1
sh.688628,优利德,2021-02-01,,1,1
sh.688629,华丰科技,2023-06-27,,1,1
sh.688630,芯碁微装,2021-04-01,,1,1
sh.688631,莱斯信息,2023-06-28,,1,1
sh.688633,星球石墨,2021-03-24,,1,1
sh.688636,智明达,2021-04-08,,1,1
sh.688638,誉辰智能,2023-07-12,,1,1
sh.688639,华恒生物,2021-04-22,,1,1
sh.688646,逸飞激光,2023-07-28,,1,1
sh.688648,中邮科技,2023-11-13,,1,1
sh.688651,盛邦安全,2023-07-26,,1,1
sh.688652,京仪装备,2023-11-29,,1,1
sh.688653,康希通信,2023-11-17,,1,1
sh.688655,迅捷兴,2021-05-11,,1,1
sh.688656,浩欧博,2021-01-13,,1,1
sh.688657,浩辰软件,2023-10-10,,1,1
sh.688658,悦康药业,2020-12-24,,1,1
sh.688659,元琛科技,2021-03-31,,1,1
sh.688660,电气风电,2021-05-19,,1,1
sh.688661,和林微纳,2021-03-29,,1,1
sh.688662,富信科技,2021-04-01,,1,1
sh.688663,新风光,2021-04-13,,1,1
sh.688665,四方光电,2021-02-09,,1,1
sh.688667,菱电电控,2021-03-12,,1,1
sh.688668,鼎通科技,2020-12-21,,1,1
sh.688669,聚石化学,2021-01-25,,1,1
sh.688670,金迪克,2021-08-02,,1,1
sh.688671,碧兴物联,2023-08-09,,1,1
sh.688676,金盘科技,2021-03-09,,1,1
sh.688677,海泰新光,2021-02-26,,1,1
sh.688678,福立旺,2020-12-23,,1,1
sh.688679,通源环境,2020-12-25,,1,1
sh.688680,海优新材,2021-01-22,,1,1
sh.688681,科汇股份,2021-06-16,,1,1
sh.688682,霍莱沃,2021-04-20,,1,1
sh.688683,莱尔科技,2021-04-12,,1,1
sh.688685,迈信林,2021-05-13,,1,1
sh.688686,奥普特,2020-12-31,,1,1
sh.688687,凯因科技,2021-02-08,,1,1
sh.688689,银河微电,2021-01-27,,1,1
sh.688690,纳微科技,2021-06-23,,1,1
sh.688691,灿芯股份,2024-04-11,,1,1
sh.688692,达梦数据,2024-06-12,,1,1
sh.688693,锴威特,2023-08-18,,1,1
sh.688695,中创股份,2024-03-13,,1,1
sh.688696,极米科技,2021-03-03,,1,1
sh.688697,纽威数控,2021-09-17,,1,1
sh.688698,伟创电气,2020-12-29,,1,1
sh.688699,明微电子,2020-12-18,,1,1
sh.688700,东威科技,2021-06-15,,1,1
sh.688701,卓锦股份,2021-09-16,,1,1
sh.688702,盛科通信,2023-09-14,,1,1
sh.688707,振华新材,2021-09-14,,1,1
sh.688708,佳驰科技,2024-12-05,,1,1
sh.688709,成都华微,2024-02-07,,1,1
sh.688710,益诺思,2024-09-03,,1,1
sh.688711,宏微科技,2021-09-01,,1,1
sh.688716,中研股份,2023-09-20,,1,1
sh.688717,艾罗能源,2024-01-03,,1,1
sh.688718,唯赛勃,2021-07-28,,1,1
sh.688719,爱科赛博,2023-09-28,,1,1
sh.688720,艾森股份,2023-12-06,,1,1
sh.688721,龙图光罩,2024-08-06,,1,1
sh.688722,同益中,2021-10-19,,1,1
sh.688726,拉普拉斯,2024-10-29,,1,1
sh.688728,格科微,2021-08-18,,1,1
sh.688733,壹石通,2021-08-17,,1,1
sh.688737,中自科技,2021-10-22,,1,1
sh.688739,成大生物,2021-10-28,,1,1
sh.688750,金天钛业,2024-11-20,,1,1
sh.688757,胜科纳米,2025-03-25,,1,1
sh.688758,赛分科技,2025-01-10,,1,1
sh.688766,普冉股份,2021-08-23,,1,1
sh.688767,博拓生物,2021-09-08,,1,1
sh.688768,容知日新,2021-07-26,,1,1
sh.688772,珠海冠宇,2021-10-15,,1,1
sh.688776,国光电气,2021-08-31,,1,1
sh.688777,中控技术,2020-11-24,,1,1
sh.688778,厦钨新能,2021-08-05,,1,1
sh.688779,五矿新能,2021-08-11,,1,1
sh.688786,悦安新材,2021-08-26,,1,1
sh.688787,海天瑞声,2021-08-13,,1,1
sh.688788,科思科技,2020-10-22,,1,1
sh.688789,宏华数科,2021-07-08,,1,1
sh.688793,倍轻松,2021-07-15,,1,1
sh.688798,艾为电子,2021-08-16,,1,1
sh.688799,华纳药厂,2021-07-13,,1,1
sh.688800,瑞可达,2021-07-22,,1,1
sh.688819,天能股份,2021-01-18,,1,1
sh.688981,中芯国际,2020-07-16,,1,1
sh.689009,九号公司,2020-10-29,,1,1
sz.000001,平安银行,1991-04-03,,1,1
sz.000002,万科A,1991-01-29,,1,1
sz.000003,PT金田A,1991-07-03,2002-06-14,1,0
sz.000004,国华网安,1991-01-14,,1,1
sz.000005,ST星源,1990-12-10,2024-04-26,1,0
sz.000006,深振业A,1992-04-27,,1,1
sz.000007,全新好,1992-04-13,,1,1
sz.000008,神州高铁,1992-05-07,,1,1
sz.000009,中国宝安,1991-06-25,,1,1
sz.000010,美丽生态,1995-10-27,,1,1
sz.000011,深物业A,1992-03-30,,1,1
sz.000012,南玻A,1992-02-28,,1,1
sz.000013,*ST石化A,1992-05-06,2004-09-20,1,0
sz.000014,沙河股份,1992-06-02,,1,1
sz.000015,PT中浩A,1992-06-25,2001-10-22,1,0
sz.000016,深康佳A,1992-03-27,,1,1
sz.000017,深中华A,1992-03-31,,1,1
sz.000018,神城A退,1992-06-16,2020-01-07,1,0
sz.000019,深粮控股,1992-10-12,,1,1
sz.000020,深华发A,1992-04-28,,1,1
sz.000021,深科技,1994-02-02,,1,1
sz.000022,深赤湾A,1993-05-05,2018-12-26,1,0
sz.000023,*ST深天,1993-04-29,2024-09-02,1,0
sz.000024,招商地产,1993-06-07,2015-12-30,1,0
sz.000025,特力A,1993-06-21,,1,1
sz.000026,飞亚达,1993-06-03,,1,1
sz.000027,深圳能源,1993-09-03,,1,1
sz.000028,国药一致,1993-08-09,,1,1
sz.000029,深深房A,1993-09-15,,1,1
sz.000030,富奥股份,1993-09-29,,1,1
sz.000031,大悦城,1993-10-08,,1,1
sz.000032,深桑达A,1993-10-28,,1,1
sz.000033,新都退,1994-01-03,2017-07-07,1,0
sz.000034,神州数码,1994-05-09,,1,1
sz.000035,中国天楹,1994-04-08,,1,1
sz.000036,华联控股,1994-06-17,,1,1
sz.000037,深南电A,1994-07-01,,1,1
sz.000038,大通退,1994-08-08,2023-07-12,1,0
sz.000039,中集集团,1994-04-08,,1,1
sz.000040,*ST旭蓝,1994-08-08,,1,1
sz.000042,中洲控股,1994-09-21,,1,1
sz.000043,中航善达,1994-09-28,2019-12-16,1,0
sz.000045,深纺织A,1994-08-15,,1,1
sz.000046,*ST泛海,1994-09-12,2024-02-07,1,0
sz.000047,ST中侨,1994-10-21,2003-05-30,1,0
sz.000048,京基智农,1994-11-01,,1,1
sz.000049,德赛电池,1995-03-20,,1,1
sz.000050,深天马A,1995-03-15,,1,1
sz.000055,方大集团,1996-04-15,,1,1
